Date,Open,High,Low,Close,Adj Close,Volume
2016-03-16,232.615387,233.153839,231.307693,232.076920,209.904678,4270110
2016-03-17,232.461533,239.307693,232.153839,238.153839,215.401108,7883629
2016-03-18,239.153839,239.615387,237.692307,237.846161,215.122803,6808607
2016-03-21,237.307693,240.000000,236.846161,239.153839,216.305527,3557879
2016-03-22,238.307693,240.307693,238.230774,238.923080,216.096832,3384680
2016-03-23,238.769226,240.307693,238.538467,239.000000,216.166397,3540563
2016-03-24,237.769226,239.307693,237.076920,239.307693,216.444672,3588390
2016-03-28,239.538467,243.846161,239.230774,242.230774,219.088501,5133284
2016-03-29,242.000000,242.923080,240.615387,242.153839,219.018921,5011474
2016-03-30,244.307693,245.769226,244.076920,244.846161,221.454025,4562220
2016-03-31,245.307693,246.538467,244.307693,244.538467,221.175766,4788459
2016-04-01,242.307693,246.307693,241.923080,245.615387,222.149734,5121948
2016-04-04,243.769226,243.923080,239.153839,240.230774,217.279572,5840770
2016-04-05,238.076920,239.461533,236.769226,238.307693,215.540222,4066673
2016-04-06,237.615387,242.307693,235.692307,237.692307,214.983658,4763616
2016-04-07,236.307693,236.769226,234.692307,235.615387,213.105133,4363255
2016-04-08,237.692307,239.076920,236.076920,236.846161,214.218292,3485157
2016-04-11,237.153839,238.461533,236.230774,236.230774,213.661713,3266445
2016-04-12,236.000000,237.923080,235.230774,237.000000,214.357452,3582189
2016-04-13,238.307693,239.230774,238.000000,238.307693,215.540222,3080051
2016-04-14,238.384613,239.076920,237.384613,238.615387,215.818497,2794662
2016-04-15,239.000000,239.230774,237.923080,238.692307,215.888077,3177213
2016-04-18,237.692307,239.923080,237.692307,238.923080,216.096832,2739672
2016-04-19,239.538467,240.076920,238.538467,239.615387,216.722961,2973412
2016-04-20,240.000000,241.153839,238.846161,239.615387,216.722961,3451617
2016-04-21,239.384613,240.615387,237.307693,238.307693,215.540222,5154682
2016-04-22,238.692307,239.846161,233.153839,236.615387,214.009583,7344675
2016-04-25,237.000000,237.384613,233.846161,236.000000,213.452988,4611945
2016-04-26,237.230774,238.307693,236.461533,237.692307,214.983658,3729037
2016-04-27,238.000000,238.538467,237.076920,237.923080,215.192368,2982707
2016-04-28,236.461533,240.153839,236.153839,237.692307,214.983658,3747484
2016-04-29,236.538467,238.230774,235.384613,236.538467,213.940048,3757338
2016-05-02,235.692307,238.384613,235.615387,237.615387,214.914063,2234843
2016-05-03,235.692307,236.230774,233.461533,235.615387,213.105133,3603015
2016-05-04,233.846161,234.000000,229.923080,231.307693,209.209015,5173298
2016-05-05,231.846161,232.615387,229.230774,229.923080,207.956680,4120896
2016-05-06,228.307693,232.615387,226.230774,231.692307,209.556870,3679182
2016-05-09,231.153839,231.461533,227.923080,229.769226,207.817520,3530059
2016-05-10,230.692307,235.076920,230.615387,234.461533,212.061523,3526952
2016-05-11,234.615387,236.538467,233.384613,233.384613,211.087479,3069365
2016-05-12,229.538467,232.307693,229.538467,231.461533,209.348099,6145048
2016-05-13,230.538467,231.615387,227.230774,228.000000,206.217331,4584697
2016-05-16,227.307693,231.769226,227.076920,230.461533,208.443710,3340779
2016-05-17,229.923080,231.461533,227.538467,228.538467,206.704330,4357613
2016-05-18,228.461533,229.615387,226.384613,227.769226,206.008575,3614715
2016-05-19,225.615387,226.538467,223.538467,225.846161,204.269241,4425824
2016-05-20,227.153839,228.307693,226.384613,227.384613,205.660706,4550585
2016-05-23,227.076920,228.230774,226.230774,226.846161,205.173737,3070002
2016-05-24,228.615387,230.538467,228.384613,229.615387,207.678375,3148639
2016-05-25,230.769226,233.230774,230.461533,231.461533,209.348099,3595579
2016-05-26,231.307693,232.538467,230.769226,230.923080,208.861115,2944162
2016-05-27,231.846161,232.230774,231.076920,231.692307,209.556870,2534883
2016-05-31,231.692307,233.384613,231.307693,232.538467,210.322159,3938519
2016-06-01,231.076920,231.846161,229.923080,231.615387,209.487305,2746471
2016-06-02,230.846161,231.153839,229.615387,231.153839,209.069855,2474069
2016-06-03,230.923080,231.153839,229.307693,230.307693,208.304520,3094325
2016-06-06,230.769226,232.538467,230.384613,231.692307,209.556870,2426073
2016-06-07,231.846161,233.923080,231.769226,231.846161,209.696030,3334617
2016-06-08,232.538467,234.615387,232.000000,233.153839,210.878769,3788369
2016-06-09,232.000000,233.307693,230.923080,232.615387,210.391739,3448536
2016-06-10,230.923080,232.923080,230.230774,231.076920,209.000275,3825900
2016-06-13,230.615387,231.769226,229.153839,229.461533,207.539185,4284800
2016-06-14,229.384613,234.307693,229.153839,234.153839,211.783188,5681065
2016-06-15,234.461533,237.769226,234.384613,235.307693,212.826813,5689476
2016-06-16,231.846161,236.461533,231.384613,235.692307,214.854797,8790353
2016-06-17,235.769226,236.307693,234.230774,235.384613,214.574295,7232667
2016-06-20,237.307693,240.923080,237.153839,237.153839,216.187088,6225843
2016-06-21,237.538467,238.538467,237.461533,238.000000,216.958435,4684459
2016-06-22,238.461533,239.230774,236.692307,236.769226,215.836456,4681534
2016-06-23,238.923080,240.076920,238.230774,239.923080,218.711502,5229770
2016-06-24,231.615387,235.000000,228.846161,229.384613,209.104752,11136996
2016-06-27,227.230774,227.846161,224.384613,225.538467,205.598618,7025213
2016-06-28,229.307693,230.769226,228.230774,230.307693,209.946198,4967105
2016-06-29,234.692307,235.538467,233.076920,235.000000,214.223663,4662866
2016-06-30,235.846161,242.307693,235.769226,242.153839,220.745026,7086885
2016-07-01,242.153839,243.307693,240.923080,242.230774,220.815186,4251039
2016-07-05,240.384613,242.538467,239.384613,241.923080,220.534668,4206865
2016-07-06,240.538467,244.615387,240.538467,244.153839,222.568207,4173767
2016-07-07,244.692307,246.923080,244.153839,244.769226,223.129181,4877327
2016-07-08,246.076920,248.230774,246.076920,247.692307,225.793854,5009121
2016-07-11,248.153839,250.000000,247.538467,247.769226,225.863953,4937283
2016-07-12,248.538467,249.923080,247.153839,248.153839,226.214615,4951830
2016-07-13,248.153839,249.846161,248.076920,248.923080,226.915817,4220372
2016-07-14,250.000000,251.692307,249.923080,251.000000,228.809113,4404114
2016-07-15,252.000000,253.461533,251.846161,252.923080,230.562180,5500144
2016-07-18,253.000000,253.384613,251.230774,253.153839,230.772522,4974463
2016-07-19,251.923080,253.461533,251.692307,253.307693,230.912796,4362501
2016-07-20,253.538467,253.846161,251.538467,252.153839,229.860947,4622514
2016-07-21,251.769226,252.692307,249.923080,250.692307,228.528625,5512832
2016-07-22,244.076920,246.692307,243.769226,246.615387,224.812149,7509294
2016-07-25,246.692307,246.769226,241.384613,243.384613,221.866989,5944731
2016-07-26,243.615387,244.076920,240.846161,242.076920,220.674927,4797507
2016-07-27,242.230774,242.769226,239.384613,240.615387,219.342621,5103345
2016-07-28,240.000000,240.846161,239.076920,240.384613,219.132233,3938675
2016-07-29,240.615387,241.769226,239.307693,239.538467,218.360855,6506786
2016-08-01,239.384613,240.153839,238.615387,239.615387,218.431015,4050137
2016-08-02,239.307693,239.692307,238.461533,238.846161,217.729782,3510078
2016-08-03,238.692307,240.307693,238.692307,239.461533,218.290741,2600780
2016-08-04,240.000000,240.384613,239.153839,239.769226,218.571259,2638181
2016-08-05,240.538467,241.923080,240.153839,240.615387,219.342621,2805049
2016-08-08,240.769226,241.538467,240.076920,240.538467,219.272491,2656433
2016-08-09,240.230774,241.153839,239.615387,240.769226,219.482803,2614144
2016-08-10,240.384613,241.076920,240.000000,240.538467,219.272491,2409953
2016-08-11,240.846161,241.307693,240.000000,240.692307,219.412735,4938206
2016-08-12,240.000000,240.615387,239.846161,240.307693,219.062119,2772510
2016-08-15,240.769226,241.153839,240.153839,240.307693,219.062119,2541929
2016-08-16,239.538467,240.692307,239.076920,239.923080,218.711502,2909868
2016-08-17,240.461533,241.000000,239.846161,240.692307,219.412735,2287753
2016-08-18,240.384613,241.769226,239.923080,241.769226,220.394424,3645356
2016-08-19,240.923080,241.538467,239.846161,240.384613,219.132233,3216564
2016-08-22,239.769226,241.769226,239.076920,240.923080,219.623093,2659865
2016-08-23,241.923080,242.846161,240.230774,240.230774,218.991974,4175171
2016-08-24,240.538467,241.153839,239.769226,240.153839,218.921860,2865863
2016-08-25,239.923080,240.769226,239.461533,240.076920,218.851776,2213627
2016-08-26,240.538467,242.000000,239.538467,240.230774,218.991974,2894528
2016-08-29,239.846161,241.923080,239.769226,241.230774,219.903595,2762357
2016-08-30,241.076920,242.076920,240.769226,241.307693,219.973663,2357927
2016-08-31,240.692307,241.153839,239.923080,240.307693,219.062119,4344119
2016-09-01,239.615387,240.692307,238.153839,240.000000,218.781631,5363228
2016-09-02,240.384613,241.923080,240.230774,240.692307,219.412735,2704975
2016-09-06,240.846161,241.076920,236.923080,238.846161,217.729782,5324241
2016-09-07,238.384613,238.923080,236.923080,238.923080,217.799911,3544697
2016-09-08,238.461533,238.846161,237.692307,238.769226,217.659668,3933306
2016-09-09,237.076920,237.076920,231.615387,231.615387,211.138306,5800561
2016-09-12,230.769226,235.153839,229.538467,234.538467,213.802933,5382949
2016-09-13,232.461533,232.692307,228.615387,229.615387,209.315109,5858606
2016-09-14,229.307693,230.769226,228.230774,228.461533,208.263260,6640088
2016-09-15,227.307693,229.615387,226.307693,228.846161,210.307709,4562987
2016-09-16,227.923080,228.846161,227.230774,228.307693,209.812851,8441511
2016-09-19,229.076920,230.461533,226.153839,226.384613,208.045547,3965169
2016-09-20,228.230774,229.230774,227.846161,228.230774,209.742126,3854045
2016-09-21,228.846161,230.153839,227.615387,229.615387,211.014603,3774108
2016-09-22,230.461533,231.615387,230.230774,231.076920,212.357727,3819387
2016-09-23,230.923080,231.153839,229.307693,229.923080,211.297379,2966821
2016-09-26,229.230774,229.307693,227.076920,227.230774,208.823181,3367754
2016-09-27,227.692307,230.538467,226.692307,229.846161,211.226654,3313947
2016-09-28,230.153839,230.307693,227.692307,230.000000,211.368042,3477578
2016-09-29,229.307693,231.538467,226.461533,227.153839,208.752487,5053581
2016-09-30,227.692307,229.615387,227.538467,227.846161,209.388687,4695600
2016-10-03,226.615387,228.461533,226.153839,228.000000,209.530075,2573233
2016-10-04,228.538467,228.846161,226.538467,226.923080,208.540405,4046601
2016-10-05,227.076920,228.461533,226.153839,226.923080,208.540405,3241797
2016-10-06,226.153839,226.923080,224.153839,225.153839,206.914459,3651427
2016-10-07,223.538467,224.692307,222.461533,223.692307,205.571320,4919213
2016-10-10,223.076920,225.461533,221.615387,222.000000,204.016083,4417647
2016-10-11,221.153839,223.307693,220.692307,222.461533,204.440247,4022486
2016-10-12,222.461533,223.230774,221.615387,222.307693,204.298889,2958111
2016-10-13,221.384613,222.307693,220.461533,221.307693,203.379898,3691038
2016-10-14,222.769226,223.307693,221.692307,222.230774,204.228195,3663582
2016-10-17,222.307693,223.000000,220.769226,221.923080,203.945419,5165238
2016-10-18,223.307693,223.692307,222.307693,222.923080,204.864441,3583112
2016-10-19,223.538467,224.769226,223.307693,223.538467,205.429977,3794440
2016-10-20,223.846161,224.615387,222.769226,223.615387,205.500656,3696329
2016-10-21,218.769226,223.076920,217.923080,222.923080,204.864441,8339916
2016-10-24,223.076920,224.692307,222.307693,222.461533,204.440247,4048161
2016-10-25,222.615387,223.153839,220.153839,220.384613,202.531586,3442491
2016-10-26,219.923080,223.615387,219.615387,222.076920,204.086807,3166436
2016-10-27,222.230774,222.769226,220.076920,220.230774,202.390228,3306277
2016-10-28,222.153839,227.615387,222.076920,224.769226,206.561020,8823204
2016-10-31,226.769226,228.076920,223.769226,223.846161,205.712723,5663281
2016-11-01,223.076920,224.615387,220.846161,222.153839,204.157516,4161404
2016-11-02,222.000000,222.000000,218.461533,219.153839,201.400528,4013529
2016-11-03,220.000000,220.000000,216.846161,217.538467,199.916031,2990091
2016-11-04,217.076920,221.615387,217.076920,218.769226,201.047073,4662437
2016-11-07,221.923080,225.615387,221.769226,225.461533,207.197250,5363046
2016-11-08,225.923080,227.846161,225.307693,226.307693,207.974869,4657822
2016-11-09,225.538467,229.307693,223.615387,227.923080,209.459396,7026045
2016-11-10,229.615387,237.230774,229.461533,233.923080,214.973343,10572224
2016-11-11,234.538467,236.692307,233.615387,236.230774,217.094086,5552612
2016-11-14,236.461533,237.307693,234.538467,234.692307,215.680237,4906265
2016-11-15,234.461533,236.692307,232.615387,236.538467,217.376862,5224180
2016-11-16,235.769226,236.769226,234.923080,236.461533,217.306122,3284554
2016-11-17,236.153839,237.461533,235.846161,236.846161,217.659576,2318433
2016-11-18,236.538467,237.692307,234.769226,235.923080,216.811325,3715907
2016-11-21,236.076920,237.538467,235.230774,237.461533,218.225143,2877719
2016-11-22,237.923080,240.307693,237.538467,239.846161,220.416595,3603769
2016-11-23,240.307693,241.384613,239.846161,241.076920,221.547684,3155503
2016-11-25,241.923080,242.230774,240.692307,241.846161,222.254593,1710995
2016-11-28,241.000000,241.769226,240.076920,240.384613,220.911438,2872051
2016-11-29,240.615387,241.153839,238.307693,238.846161,219.497589,4085081
2016-11-30,239.846161,240.538467,236.538467,236.615387,217.447540,5932797
2016-12-01,235.692307,242.000000,235.538467,241.461533,221.901123,5811260
2016-12-02,241.230774,242.230774,240.461533,241.076920,221.547684,2782130
2016-12-05,241.769226,241.923080,238.923080,239.307693,219.921738,2877979
2016-12-06,239.923080,240.307693,238.538467,239.769226,220.345901,2284529
2016-12-07,238.538467,243.076920,237.923080,243.076920,223.385620,4276610
2016-12-08,243.076920,243.846161,241.538467,242.538467,222.890808,3658863
2016-12-09,241.923080,245.538467,241.153839,244.461533,224.658081,4059562
2016-12-12,243.615387,246.076920,243.538467,245.076920,225.223587,4035291
2016-12-13,245.384613,246.153839,243.153839,244.153839,224.375305,4485052
2016-12-14,243.153839,246.000000,241.846161,242.307693,222.678741,5677789
2016-12-15,242.230774,245.769226,239.461533,240.461533,220.982101,5639062
2016-12-16,242.461533,245.153839,242.000000,244.230774,224.446030,9356906
2016-12-19,244.307693,246.153839,243.923080,245.538467,225.647781,4543734
2016-12-20,245.538467,249.076920,245.461533,248.076920,227.980606,5176366
2016-12-21,247.692307,248.000000,246.538467,247.153839,227.132294,3635411
2016-12-22,245.461533,245.769226,244.461533,244.769226,226.701981,3145194
2016-12-23,245.153839,245.692307,244.384613,245.230774,227.129456,1948518
2016-12-27,245.307693,246.538467,245.000000,245.384613,227.271912,2035267
2016-12-28,244.923080,245.923080,243.615387,243.846161,225.847031,2455141
2016-12-29,244.153839,245.230774,243.846161,243.923080,225.918304,2091973
2016-12-30,243.307693,244.615387,242.384613,243.076920,225.134583,3309176
2017-01-03,243.615387,244.923080,241.538467,243.769226,225.775772,4179435
2017-01-04,244.230774,244.846161,243.230774,243.846161,225.847031,2787577
2017-01-05,242.846161,244.230774,240.846161,242.461533,224.564621,3361384
2017-01-06,242.923080,244.384613,241.230774,243.153839,225.205811,2875704
2017-01-09,243.384613,243.538467,241.769226,242.000000,224.137161,2764125
2017-01-10,242.000000,243.230774,241.307693,241.307693,223.495926,3536325
2017-01-11,240.307693,242.461533,240.307693,242.076920,224.208389,3690063
2017-01-12,241.923080,242.076920,239.461533,241.461533,223.638443,3889093
2017-01-13,241.230774,241.923080,240.384613,241.230774,223.424683,3162094
2017-01-17,239.769226,241.923080,239.692307,240.538467,222.783508,3747549
2017-01-18,240.076920,241.076920,239.461533,240.230774,222.498520,3211182
2017-01-19,240.384613,241.076920,238.846161,240.076920,222.356018,4900727
2017-01-20,236.615387,237.692307,233.076920,234.846161,217.511383,10861851
2017-01-23,234.615387,234.692307,227.538467,228.846161,211.954269,7682142
2017-01-24,229.692307,231.230774,229.384613,230.769226,213.735382,4379245
2017-01-25,234.000000,234.384613,232.461533,233.615387,216.371445,4957121
2017-01-26,234.153839,234.538467,231.769226,233.230774,216.015198,3479723
2017-01-27,233.846161,234.153839,230.307693,230.846161,213.806564,3900728
2017-01-30,230.461533,231.538467,229.000000,230.461533,213.450378,3407534
2017-01-31,229.615387,230.000000,226.923080,228.461533,211.598007,5031442
2017-02-01,228.692307,229.307693,227.384613,228.384613,211.526779,3338699
2017-02-02,227.538467,228.538467,226.923080,228.307693,211.455521,2822235
2017-02-03,229.153839,229.230774,227.230774,228.461533,211.598007,4043559
2017-02-06,228.307693,228.846161,227.461533,228.153839,211.313004,3084263
2017-02-07,228.846161,229.307693,227.153839,227.384613,210.600571,3091179
2017-02-08,227.000000,227.230774,225.076920,226.384613,209.674362,4183582
2017-02-09,227.076920,228.461533,226.615387,227.615387,210.814316,2816580
2017-02-10,228.769226,228.846161,227.307693,228.615387,211.740509,2962323
2017-02-13,229.846161,231.230774,228.692307,231.076920,214.020340,4812600
2017-02-14,231.769226,232.923080,230.153839,232.923080,215.730194,4553679
2017-02-15,233.000000,233.461533,232.153839,233.461533,216.228928,3311399
2017-02-16,233.461533,234.384613,233.076920,234.230774,216.941391,3371225
2017-02-17,233.923080,234.153839,232.307693,233.615387,216.371445,2840422
2017-02-21,233.923080,235.307693,233.384613,234.769226,217.440094,3931330
2017-02-22,234.769226,235.000000,232.769226,233.307693,216.086472,3916185
2017-02-23,231.076920,231.384613,229.615387,230.923080,215.652588,3763227
2017-02-24,229.538467,232.230774,229.076920,232.230774,216.873764,3552081
2017-02-27,231.153839,231.923080,230.000000,230.307693,215.077850,3064334
2017-02-28,230.692307,231.384613,228.230774,229.307693,214.144058,5084547
2017-03-01,230.615387,233.461533,229.384613,232.230774,216.873764,4794790
2017-03-02,232.538467,232.538467,230.769226,232.230774,216.873764,3593252
2017-03-03,232.230774,232.461533,231.153839,231.692307,216.370941,2594410
2017-03-06,230.769226,231.384613,230.153839,230.769226,215.508926,3044678
2017-03-07,230.230774,230.692307,229.153839,229.692307,214.503189,3897777
2017-03-08,229.923080,230.307693,228.692307,229.230774,214.072128,4200092
2017-03-09,228.846161,229.461533,227.384613,228.153839,213.066452,3372226
2017-03-10,229.538467,234.076920,227.923080,232.923080,217.520279,7697547
2017-03-13,232.538467,232.769226,229.153839,229.692307,214.503189,3924414
2017-03-14,228.923080,229.153839,226.692307,227.230774,212.204453,2964208
2017-03-15,227.307693,229.461533,226.692307,228.923080,213.784836,3268564
2017-03-16,229.230774,229.384613,227.846161,228.846161,213.713013,2756910
2017-03-17,229.615387,231.076920,229.000000,229.846161,214.646866,5673070
2017-03-20,230.000000,230.153839,228.384613,228.769226,213.641159,2454062
2017-03-21,229.692307,229.692307,225.692307,226.076920,211.126877,3488524
2017-03-22,227.384613,228.538467,225.461533,227.153839,212.132584,3380091
2017-03-23,226.923080,228.692307,226.000000,227.846161,212.779144,3207750
2017-03-24,227.615387,229.307693,227.153839,228.615387,213.497467,3624426
2017-03-27,226.538467,227.000000,225.000000,226.461533,211.486069,3768271
2017-03-28,225.461533,228.692307,225.000000,227.846161,212.779144,3620201
2017-03-29,227.076920,228.538467,226.615387,228.307693,213.210159,3582644
2017-03-30,228.153839,230.692307,227.923080,229.769226,214.575043,4674969
2017-03-31,229.692307,231.076920,228.769226,229.230774,214.072128,6603545
2017-04-03,228.923080,230.769226,228.846161,229.846161,214.646866,3888599
2017-04-04,230.000000,231.461533,228.461533,230.923080,215.652588,3257436
2017-04-05,231.461533,234.000000,230.384613,230.538467,215.293427,3358875
2017-04-06,230.769226,232.153839,230.153839,230.230774,215.006073,2801500
2017-04-07,230.153839,232.230774,230.153839,230.692307,215.437073,2466841
2017-04-10,231.307693,232.538467,230.461533,230.846161,215.580704,2405676
2017-04-11,230.769226,231.538467,229.538467,231.076920,215.796265,2865226
2017-04-12,229.846161,230.000000,228.076920,229.000000,213.856628,3515369
2017-04-13,228.461533,229.230774,227.307693,227.384613,212.348068,2599740
2017-04-17,227.846161,228.461533,227.307693,228.000000,212.922775,2830958
2017-04-18,227.692307,230.000000,227.538467,229.538467,214.359482,3341858
2017-04-19,229.923080,231.230774,229.769226,230.769226,215.508926,3457272
2017-04-20,231.153839,234.923080,231.000000,232.846161,217.448471,4820608
2017-04-21,232.846161,233.692307,226.538467,227.307693,212.276260,9405682
2017-04-24,229.615387,230.230774,226.846161,227.307693,212.276260,6316076
2017-04-25,226.538467,227.692307,225.538467,226.538467,211.557907,5181033
2017-04-26,227.076920,227.307693,225.076920,225.076920,210.192978,4857892
2017-04-27,225.307693,225.461533,223.230774,223.692307,208.899948,4282174
2017-04-28,223.846161,224.307693,222.538467,223.000000,208.253433,3130296
2017-05-01,223.153839,224.384613,222.538467,222.615387,207.894241,3122054
2017-05-02,223.153839,223.461533,222.384613,223.000000,208.253433,4388800
2017-05-03,222.461533,225.307693,221.923080,224.846161,209.977478,3496129
2017-05-04,225.153839,225.461533,223.461533,224.615387,209.762024,2549846
2017-05-05,224.076920,224.923080,223.923080,224.769226,209.905640,2200523
2017-05-08,224.307693,225.000000,223.076920,223.615387,208.828140,2811939
2017-05-09,223.692307,223.769226,222.000000,222.538467,207.822449,3099031
2017-05-10,222.461533,222.538467,220.000000,220.769226,206.170151,3386136
2017-05-11,220.615387,222.230774,219.230774,222.076920,207.391403,3642002
2017-05-12,218.153839,218.846161,214.230774,217.461533,203.081223,8896316
2017-05-15,215.923080,217.230774,215.153839,216.769226,202.434692,5169775
2017-05-16,217.307693,217.538467,215.384613,215.692307,201.428925,3836196
2017-05-17,214.000000,221.384613,210.846161,210.846161,196.903290,6820034
2017-05-18,209.692307,212.692307,208.461533,211.384613,197.406097,6298188
2017-05-19,211.923080,216.692307,211.538467,215.769226,201.500839,6303531
2017-05-22,217.153839,217.692307,215.846161,216.769226,202.434692,3615391
2017-05-23,217.000000,217.538467,216.230774,217.538467,203.153046,3104023
2017-05-24,217.846161,219.230774,212.461533,214.076920,199.920410,6980909
2017-05-25,213.769226,214.615387,210.923080,211.461533,197.478012,5103072
2017-05-26,211.230774,211.923080,209.923080,211.153839,197.190659,3981120
2017-05-30,210.076920,211.153839,208.923080,210.461533,196.544113,4736641
2017-05-31,210.230774,211.076920,209.153839,210.615387,196.687759,4629365
2017-06-01,211.615387,214.461533,211.538467,213.230774,199.130219,4210401
2017-06-02,214.384613,214.923080,212.461533,214.461533,200.279587,4810988
2017-06-05,214.615387,215.923080,213.923080,215.230774,200.997971,5656235
2017-06-06,215.230774,215.692307,213.923080,214.846161,200.638824,4383756
2017-06-07,215.000000,215.076920,210.769226,212.923080,198.842896,5660083
2017-06-08,212.923080,214.000000,211.769226,212.230774,198.196350,5319574
2017-06-09,212.538467,215.153839,212.230774,214.923080,200.710617,3297164
2017-06-12,224.923080,226.692307,221.000000,222.615387,207.894241,18081635
2017-06-13,224.000000,224.307693,218.000000,218.846161,204.374252,7647081
2017-06-14,219.076920,221.538467,218.230774,220.692307,206.098358,5345639
2017-06-15,219.076920,222.692307,218.692307,222.615387,209.718765,6222853
2017-06-16,222.923080,223.153839,220.153839,223.076920,210.153580,10603528
2017-06-19,222.769226,223.076920,221.076920,221.538467,208.704239,3965611
2017-06-20,220.846161,220.923080,216.000000,216.384613,203.848984,6180577
2017-06-21,216.769226,216.846161,212.692307,213.692307,201.312668,4388553
2017-06-22,213.615387,214.076920,211.846161,211.923080,199.645889,4729998
2017-06-23,213.769226,213.769226,211.538467,212.076920,199.790848,4125745
2017-06-26,212.230774,212.923080,211.538467,212.384613,200.080673,3705208
2017-06-27,211.692307,212.230774,209.230774,209.307693,197.182053,5372822
2017-06-28,209.692307,210.769226,208.076920,208.307693,196.239975,4032054
2017-06-29,208.923080,210.846161,206.076920,207.846161,195.805206,4775173
2017-06-30,208.384613,209.153839,207.000000,207.769226,195.732651,3413046
2017-07-03,208.923080,212.230774,208.153839,211.153839,198.921249,2686450
2017-07-05,211.846161,212.000000,209.461533,210.384613,198.196564,2765126
2017-07-06,206.615387,208.076920,200.769226,202.384613,190.660004,9963967
2017-07-07,201.923080,202.307693,199.846161,201.153839,189.500565,5270603
2017-07-10,201.000000,201.461533,198.846161,200.307693,188.703415,6078176
2017-07-11,200.230774,203.461533,199.307693,202.923080,191.167297,5362708
2017-07-12,204.153839,206.230774,202.846161,204.461533,192.616608,6628219
2017-07-13,204.461533,206.384613,203.846161,206.076920,194.138443,3609788
2017-07-14,205.692307,206.923080,205.615387,206.000000,194.065994,2737579
2017-07-17,205.846161,206.769226,205.538467,206.307693,194.355820,3600428
2017-07-18,205.846161,207.076920,205.692307,206.846161,194.863068,3398993
2017-07-19,206.538467,207.923080,206.461533,207.230774,195.225433,3223012
2017-07-20,207.846161,208.076920,204.615387,205.307693,193.413757,7170553
2017-07-21,195.230774,200.076920,194.307693,199.307693,187.761368,11784487
2017-07-24,198.307693,198.846161,195.000000,195.615387,184.282928,7393399
2017-07-25,196.692307,197.923080,195.076920,195.692307,184.355423,6003595
2017-07-26,196.846161,197.615387,195.153839,196.846161,185.442429,5295342
2017-07-27,196.846161,198.461533,196.307693,198.384613,186.891754,5185440
2017-07-28,198.923080,199.076920,195.384613,196.384613,185.007629,3677284
2017-07-31,196.461533,197.615387,196.076920,197.000000,185.587357,3980119
2017-08-01,197.153839,197.384613,194.846161,195.692307,184.355423,5448469
2017-08-02,195.692307,196.692307,195.307693,196.307693,184.935150,3560310
2017-08-03,196.846161,198.307693,195.153839,198.153839,186.674377,4019171
2017-08-04,198.076920,198.846161,197.076920,198.307693,186.819305,3030690
2017-08-07,198.000000,198.384613,196.538467,197.153839,185.732285,2453152
2017-08-08,197.153839,199.153839,196.307693,196.615387,185.225021,3528668
2017-08-09,196.538467,197.846161,195.846161,197.769226,186.311996,3857230
2017-08-10,197.769226,197.769226,194.384613,194.615387,183.340881,3858257
2017-08-11,195.384613,195.769226,193.769226,193.846161,182.616241,2498249
2017-08-14,194.461533,196.538467,194.230774,195.076920,183.775665,3157973
2017-08-15,193.923080,194.769226,193.076920,193.384613,182.181396,3553537
2017-08-16,193.230774,194.230774,192.692307,193.076920,181.891556,3571594
2017-08-17,192.846161,193.076920,190.153839,190.384613,179.355179,4058821
2017-08-18,189.461533,190.307693,188.000000,188.846161,177.905884,4455503
2017-08-21,188.384613,189.230774,187.076920,188.384613,177.471024,5987150
2017-08-22,189.000000,190.307693,188.307693,189.230774,178.268219,3895983
2017-08-23,188.615387,188.923080,187.230774,187.615387,176.746445,4489368
2017-08-24,187.923080,188.769226,186.923080,186.923080,176.094208,3321227
2017-08-25,187.615387,189.230774,187.307693,188.384613,177.471024,2972814
2017-08-28,188.692307,189.769226,187.307693,188.230774,177.326157,3111888
2017-08-29,187.153839,188.153839,186.769226,188.000000,177.108765,3108313
2017-08-30,188.384613,188.384613,185.769226,186.769226,175.949280,4403880
2017-08-31,187.769226,190.000000,186.769226,188.846161,177.905884,7186959
2017-09-01,189.230774,194.615387,188.384613,193.384613,182.181396,7650253
2017-09-05,192.769226,192.769226,189.000000,190.384613,179.355179,5789992
2017-09-06,191.461533,192.461533,190.923080,191.692307,180.587128,7153250
2017-09-07,188.538467,188.846161,183.307693,184.769226,174.065109,10414118
2017-09-08,184.230774,184.615387,181.384613,183.230774,172.615814,5798585
2017-09-11,183.076920,183.769226,181.692307,182.461533,171.891129,5629858
2017-09-12,183.230774,183.923080,182.384613,183.923080,173.268021,6456138
2017-09-13,184.076920,186.000000,184.000000,185.461533,174.717300,5021861
2017-09-14,185.384613,186.692307,184.153839,186.615387,175.804337,5470985
2017-09-15,185.384613,185.923080,182.692307,184.076920,175.215637,8652800
2017-09-18,184.307693,188.846161,184.076920,188.153839,179.096283,6825585
2017-09-19,188.153839,188.230774,184.769226,186.153839,177.192596,5894265
2017-09-20,186.153839,187.769226,186.076920,187.076920,178.071228,5170139
2017-09-21,187.153839,191.076920,185.923080,190.384613,181.219681,6775015
2017-09-22,191.076920,192.615387,190.538467,191.307693,182.098343,5163275
2017-09-25,191.692307,193.692307,191.153839,193.153839,183.855576,5523440
2017-09-26,193.461533,193.923080,191.692307,191.769226,182.537659,5297916
2017-09-27,192.307693,192.692307,186.769226,187.461533,178.437317,7343570
